nim,nama,angkatan,prodi,status,kota_asal,tanggal_masuk
2330078,Lok Ramadhan,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330079,Kup Pratama,2023,Sistem Informasi,do,Kupang,2023-08-01
2330080,Ley Wijaya,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330081,Aad Ramadhan,2023,Sistem Informasi,Aktif,Bandung,2023-08-01
2330082,Aus Pratama,2023,Sistem Informasi,AKTIF,Kupang,2023-08-01
2330083,Wiw Lestari,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330084,Mok Rahmawati,2023,Sistem Informasi,lulus,Surabaya,2023-08-01
2330085,Gow Nugroho,2023,Sistem Informasi,Cuti,Kupang,2023-08-01
2330086,Gep Lestari,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330087,Gel Putra,2023,Sistem Informasi,lulus,Yogyakarta,2023-08-01
2330088,Jag Lestari,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330089,Iom Firdaus,,Sistem Informasi,cuti,Semarang,2023-08-01
2330090,Neb Putra,,Sistem Informasi,aktif,Surabaya,2023-08-01
2330091,Aut Kusuma,2023,Sistem Informasi,lulus,Kupang,2023-08-01
2330092,Kok Maulana,2023,Sistem Informasi,Lulus,Medan,2023-08-01
2330093,Non Nugroho,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330094,Cor Lestari,2023,Sistem Informasi,Aktif,Kupang,2023-08-01
2330095,Iok Kusuma,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330096,Ead Ramadhan,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330097,Pad Kusuma,2023,Sistem Informasi,lulus,Yogyakarta,2023-08-01
2330098,Auw Ramadhan,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330099,Rir Wulandari,2023,Sistem Informasi,Aktif,Jakarta,2023-08-01
2330100,Jip Anggraini,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330101,Gun Wijaya,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330102,Rop Sari,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330103,Yut Rahmawati,2023,Sistem Informasi,Lulus,Semarang,2023-08-01
2330104,Lih Hidayat,,Sistem Informasi,Cuti,Bandung,2023-08-01
2330105,Kos Ramadhan,2023,Sistem Informasi,Aktif,Kupang,2023-08-01
2330106,Rik Firdaus,2023,Sistem Informasi,aktif,Medan,2023-08-01
2330107,Kiw Rahmawati,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330108,Gut Sari,2023,Sistem Informasi,Aktif,Semarang,2023-08-01
2330109,Mig Nugroho,2023,Sistem Informasi,Lulus,Semarang,2023-08-01
2330110,Kap Putra,2023,Sistem Informasi,aktif,Medan,2023-08-01
2330111,Wog Wulandari,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330112,Feg Putra,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330113,Kod Lestari,2023,Sistem Informasi,Cuti,Jakarta,2023-08-01
2330114,Gog Saputra,2023,Sistem Informasi,cuti,Medan,2023-08-01
2330115,Sub Rahmawati,2023,Sistem Informasi,Aktif,Bandung,2023-08-01
2330116,Pes Wulandari,2023,Sistem Informasi,AKTIF,Jakarta,2023-08-01
2330117,Cat Sari,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330118,Get Wijaya,2023,Sistem Informasi,lulus,Makassar,2023-08-01
2330119,Wol Wulandari,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330120,Dak Pratama,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330121,Gup Ramadhan,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330122,Wak Saputra,2023,Sistem Informasi,do,Kupang,2023-08-01
2330123,Cab Rahmawati,2023,Sistem Informasi,Cuti,,2023-08-01
2330124,Roy Nugroho,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330125,Iad Ramadhan,2023,Sistem Informasi,Aktif,Makassar,2023-08-01
2330126,Rot Wulandari,2023,Sistem Informasi,Lulus,Jakarta,2023-08-01
2330127,Eah Wulandari,2023,Sistem Informasi,lulus,Makassar,2023-08-01
2330128,Iob Anggraini,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330129,Bal Sari,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330130,Nat Wulandari,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330131,Sow Rahmawati,2023,Sistem Informasi,Lulus,Surabaya,2023-08-01
2330132,Nuh Kusuma,2023,Sistem Informasi,lulus,Medan,2023-08-01
2330133,Hot Lestari,2023,Sistem Informasi,Cuti,Surabaya,2023-08-01
2330134,Big Hidayat,2023,Sistem Informasi,Lulus,Yogyakarta,2023-08-01
2330135,Tey Pratama,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330136,Nud Wijaya,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330137,For Nugroho,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330138,Kuy Kusuma,2023,Sistem Informasi,Lulus,Bandung,2023-08-01
2330139,Aek Rahmawati,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330140,Heg Wijaya,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330141,Kut Pratama,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330142,Muy Saputra,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330143,Jih Wijaya,2023,Sistem Informasi,do,,2023-08-01
2330144,Gis Pratama,2023,Sistem Informasi,Aktif,Surabaya,2023-08-01
2330145,Cuw Saputra,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330146,Eog Saputra,2023,Sistem Informasi,do,Jakarta,2023-08-01
2330147,Nes Ramadhan,,Sistem Informasi,cuti,Surabaya,2023-08-01
2330148,Auy Maulana,2023,Sistem Informasi,Aktif,Surabaya,2023-08-01
2330149,Dog Hidayat,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330150,Yib Firdaus,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330151,Peh Wulandari,2023,Sistem Informasi,do,Jakarta,2023-08-01
2330152,Col Nugroho,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330153,Rar Putra,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330154,Kig Hidayat,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330155,Aus Putra,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330156,Fim Wijaya,2023,Sistem Informasi,do,Kupang,2023-08-01
2330157,Ham Pratama,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330158,Tew Kusuma,2023,Sistem Informasi,Aktif,Surabaya,2023-08-01
2330159,Fon Sari,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330160,Hud Putra,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330161,Eay Wulandari,2023,Sistem Informasi,do,Yogyakarta,2023-08-01
2330162,Rap Lestari,2023,Sistem Informasi,lulus,Surabaya,2023-08-01
2330163,Cit Rahmawati,2023,Sistem Informasi,Cuti,Yogyakarta,2023-08-01
2330164,Pod Nugroho,2023,Sistem Informasi,do,Jakarta,2023-08-01
2330165,Mur Sari,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330166,Fug Wijaya,2023,Sistem Informasi,lulus,Medan,2023-08-01
2330167,Jel Hidayat,2023,Sistem Informasi,Cuti,Bandung,2023-08-01
2330168,Yud Lestari,2023,Sistem Informasi,aktif,Medan,2023-08-01
2330169,Eap Putra,2023,Sistem Informasi,AKTIF,Medan,2023-08-01
2330170,Bup Sari,2023,Sistem Informasi,lulus,Makassar,2023-08-01
2330171,Kud Nugroho,,Sistem Informasi,aktif,Makassar,2023-08-01
2330172,Mir Kusuma,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330173,Hoy Firdaus,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330174,Kil Firdaus,2023,Sistem Informasi,Cuti,Semarang,2023-08-01
2330175,Nut Saputra,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330176,Eom Saputra,2023,Sistem Informasi,Cuti,Medan,2023-08-01
2330177,Kem Wijaya,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330178,Sem Firdaus,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330179,Not Pratama,,Sistem Informasi,Cuti,Makassar,2023-08-01
2330180,Lan Rahmawati,2023,Sistem Informasi,AKTIF,Semarang,2023-08-01
2330181,Gep Hidayat,2023,Sistem Informasi,Cuti,Surabaya,2023-08-01
2330182,Aim Putra,2023,Sistem Informasi,do,Semarang,2023-08-01
2330183,Sam Putra,2023,Sistem Informasi,AKTIF,Jakarta,2023-08-01
2330184,Wam Sari,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330185,Let Anggraini,2023,Sistem Informasi,Lulus,Yogyakarta,2023-08-01
2330186,Cib Rahmawati,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330187,Eoy Putra,2023,Sistem Informasi,do,Kupang,2023-08-01
2330188,Rih Rahmawati,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330189,Iog Putra,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330190,Bey Nugroho,2023,Sistem Informasi,do,Bandung,2023-08-01
2330191,Dup Putra,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330192,Det Hidayat,2023,Sistem Informasi,cuti,Makassar,2023-08-01
2330193,Por Lestari,2023,Sistem Informasi,do,Kupang,2023-08-01
2330194,Dem Sari,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330195,Pun Ramadhan,2023,Sistem Informasi,Lulus,Jakarta,2023-08-01
2330196,Aob Ramadhan,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330197,Hah Saputra,2023,Sistem Informasi,lulus,Medan,2023-08-01
2330198,Ham Putra,2023,Sistem Informasi,Lulus,Makassar,2023-08-01
2330199,Aot Lestari,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330200,Des Saputra,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330201,Leg Maulana,2023,Sistem Informasi,Aktif,Jakarta,2023-08-01
2330202,Ben Sari,2023,Sistem Informasi,Aktif,Makassar,2023-08-01
2330203,Aam Lestari,2023,Sistem Informasi,Aktif,Semarang,2023-08-01
2330204,Mel Rahmawati,2023,Sistem Informasi,Cuti,Yogyakarta,2023-08-01
2330205,Ten Nugroho,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330206,Wus Firdaus,2023,Sistem Informasi,lulus,Kupang,2023-08-01
2330207,Kas Kusuma,2023,Sistem Informasi,Lulus,Surabaya,2023-08-01
2330208,Puy Wijaya,2023,Sistem Informasi,aktif,Yogyakarta,2023-08-01
2330209,Nar Saputra,2023,Sistem Informasi,lulus,Medan,2023-08-01
2330210,Puk Pratama,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330211,Kel Maulana,2023,Sistem Informasi,AKTIF,Semarang,2023-08-01
2330212,Loy Firdaus,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330213,Nos Nugroho,2023,Sistem Informasi,AKTIF,Semarang,2023-08-01
2330214,Yod Ramadhan,2023,Sistem Informasi,cuti,Medan,2023-08-01
2330215,Fol Pratama,2023,Sistem Informasi,cuti,Makassar,2023-08-01
2330216,Eet Pratama,2023,Sistem Informasi,Cuti,Jakarta,2023-08-01
2330217,Iab Firdaus,2023,Sistem Informasi,Lulus,Kupang,2023-08-01
2330218,Ger Anggraini,2023,Sistem Informasi,aktif,Makassar,2023-08-01
2330219,Hor Maulana,2023,Sistem Informasi,cuti,Bandung,2023-08-01
2330220,Yub Kusuma,2023,Sistem Informasi,Aktif,Jakarta,2023-08-01
2330221,Eel Hidayat,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330222,Toh Nugroho,2023,Sistem Informasi,AKTIF,Jakarta,2023-08-01
2330223,Ras Ramadhan,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330224,Met Firdaus,2023,Sistem Informasi,cuti,Makassar,2023-08-01
2330225,Fug Firdaus,2023,Sistem Informasi,do,Bandung,2023-08-01
2330226,Miy Hidayat,2023,Sistem Informasi,AKTIF,Bandung,2023-08-01
2330227,Nay Wijaya,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330228,Lim Maulana,2023,Sistem Informasi,cuti,Jakarta,2023-08-01
2330229,Mow Hidayat,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330230,Miy Kusuma,2023,Sistem Informasi,Cuti,Kupang,2023-08-01
2330231,Red Saputra,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330232,Dew Firdaus,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330233,Rib Pratama,2023,Sistem Informasi,Aktif,Makassar,2023-08-01
2330234,Rig Wulandari,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330235,Rot Hidayat,2023,Sistem Informasi,lulus,Semarang,2023-08-01
2330236,Aal Rahmawati,2023,Sistem Informasi,do,Kupang,2023-08-01
2330237,Tog Putra,2023,Sistem Informasi,Lulus,Surabaya,2023-08-01
2330238,Hiy Putra,2023,Sistem Informasi,aktif,Kupang,2023-08-01
2330239,Pip Wijaya,2023,Sistem Informasi,lulus,Makassar,2023-08-01
2330240,Tut Maulana,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330241,Fog Firdaus,2023,Sistem Informasi,Lulus,Bandung,2023-08-01
2330242,Siy Maulana,2023,Sistem Informasi,lulus,Kupang,2023-08-01
2330243,Nuw Ramadhan,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330244,Mus Maulana,2023,Sistem Informasi,aktif,Surabaya,2023-08-01
2330245,Iag Sari,,Sistem Informasi,aktif,Bandung,2023-08-01
2330246,Hel Firdaus,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330247,Nis Wijaya,2023,Sistem Informasi,Cuti,Surabaya,2023-08-01
2330248,Gem Maulana,2023,Sistem Informasi,do,Bandung,2023-08-01
2330249,Nuw Firdaus,2023,Sistem Informasi,do,Yogyakarta,2023-08-01
2330250,Wem Kusuma,2023,Sistem Informasi,AKTIF,Kupang,2023-08-01
2330251,Eoy Putra,2023,Sistem Informasi,cuti,Medan,2023-08-01
2330252,Ioy Pratama,2023,Sistem Informasi,lulus,Yogyakarta,2023-08-01
2330253,Keb Nugroho,2023,Sistem Informasi,Aktif,Kupang,2023-08-01
2330254,Guh Putra,2023,Sistem Informasi,lulus,Surabaya,2023-08-01
2330255,Ieg Hidayat,2023,Sistem Informasi,Cuti,Semarang,2023-08-01
2330256,Buk Rahmawati,2023,Sistem Informasi,aktif,Semarang,2023-08-01
2330257,Jiw Lestari,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330258,Yip Nugroho,2023,Sistem Informasi,lulus,Semarang,2023-08-01
2330259,Cih Nugroho,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330260,Aeb Putra,2023,Sistem Informasi,Lulus,Bandung,2023-08-01
2330261,Bih Kusuma,2023,Sistem Informasi,aktif,Jakarta,2023-08-01
2330262,Aow Putra,2023,Sistem Informasi,Lulus,Makassar,2023-08-01
2330263,Tum Anggraini,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330264,Eat Anggraini,2023,Sistem Informasi,AKTIF,Surabaya,2023-08-01
2330265,Puw Wulandari,2023,Sistem Informasi,aktif,Yogyakarta,2023-08-01
2330266,Wag Kusuma,2023,Sistem Informasi,lulus,Kupang,2023-08-01
2330267,Jar Hidayat,2023,Sistem Informasi,aktif,Yogyakarta,2023-08-01
2330268,Hek Firdaus,2023,Sistem Informasi,AKTIF,Semarang,2023-08-01
2330269,Aah Saputra,2023,Sistem Informasi,lulus,Bandung,2023-08-01
2330270,Ran Sari,2023,Sistem Informasi,aktif,Jakarta,2023-08-01
2330271,Eek Ramadhan,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330272,Haw Wulandari,2023,Sistem Informasi,lulus,Jakarta,2023-08-01
2330273,Cus Saputra,2023,Sistem Informasi,do,Makassar,2023-08-01
2330274,Lub Saputra,2023,Sistem Informasi,Lulus,Yogyakarta,2023-08-01
2330275,Eol Ramadhan,2023,Sistem Informasi,Cuti,Jakarta,2023-08-01
2330276,Yog Wulandari,2023,Sistem Informasi,Aktif,Yogyakarta,2023-08-01
2330277,Ium Kusuma,2023,Sistem Informasi,aktif,Makassar,2023-08-01
2330278,Yed Anggraini,2023,Sistem Informasi,Cuti,Surabaya,2023-08-01
2330279,Deg Saputra,2023,Sistem Informasi,Lulus,Semarang,2023-08-01
2330280,Got Maulana,2023,Sistem Informasi,do,Makassar,2023-08-01
2330281,Fop Ramadhan,2023,Sistem Informasi,Cuti,Makassar,2023-08-01
2330282,Jus Putra,2023,Sistem Informasi,AKTIF,Jakarta,2023-08-01
2330283,Ioy Wijaya,2023,Sistem Informasi,AKTIF,Semarang,2023-08-01
2330284,Hiy Firdaus,2023,Sistem Informasi,aktif,Jakarta,2023-08-01
2330285,Hir Sari,2023,Sistem Informasi,cuti,Medan,2023-08-01
2330286,Con Putra,2023,Sistem Informasi,Cuti,Yogyakarta,2023-08-01
2330287,Eat Firdaus,2023,Sistem Informasi,cuti,Surabaya,2023-08-01
2330288,Tap Wulandari,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330289,Fom Wulandari,2023,Sistem Informasi,do,Makassar,2023-08-01
2330290,Bak Sari,2023,Sistem Informasi,cuti,Semarang,2023-08-01
2330291,Ras Hidayat,2023,Sistem Informasi,cuti,Yogyakarta,2023-08-01
2330292,Tih Lestari,2023,Sistem Informasi,Lulus,Semarang,2023-08-01
2330293,Lip Saputra,2023,Sistem Informasi,Lulus,Medan,2023-08-01
2330294,Hun Pratama,2023,Sistem Informasi,AKTIF,Yogyakarta,2023-08-01
2330295,Weh Putra,2023,Sistem Informasi,Aktif,Bandung,2023-08-01
2330296,Log Anggraini,2023,Sistem Informasi,AKTIF,Makassar,2023-08-01
2330297,Cew Nugroho,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330298,Wan Wijaya,2023,Sistem Informasi,do,Yogyakarta,2023-08-01
2330299,Iiy Nugroho,2023,Sistem Informasi,do,Surabaya,2023-08-01
2330300,Pam Lestari,2023,Sistem Informasi,Lulus,Yogyakarta,2023-08-01
2430001,Cah Firdaus,2024,Sistem Informasi,Cuti,Makassar,2024-08-01
2430002,Auw Nugroho,2024,Sistem Informasi,Aktif,Semarang,2024-08-01
2430003,Ned Wulandari,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430004,Eab Sari,2024,Sistem Informasi,Lulus,Surabaya,2024-08-01
2430005,Fit Kusuma,2024,Sistem Informasi,do,Jakarta,2024-08-01
2430006,Mal Putra,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430007,Geb Kusuma,2024,Sistem Informasi,lulus,Bandung,2024-08-01
2430008,Kul Sari,,Sistem Informasi,cuti,Surabaya,2024-08-01
2430009,Dah Saputra,2024,Sistem Informasi,AKTIF,Yogyakarta,2024-08-01
2430010,Gak Hidayat,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430011,Iem Ramadhan,2024,Sistem Informasi,AKTIF,Makassar,2024-08-01
2430012,Bop Nugroho,2024,Sistem Informasi,Lulus,Medan,2024-08-01
2430013,Cey Pratama,2024,Sistem Informasi,AKTIF,Kupang,2024-08-01
2430014,Gag Pratama,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430015,Eog Ramadhan,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430016,Ten Nugroho,2024,Sistem Informasi,aktif,Jakarta,2024-08-01
2430017,Tub Lestari,2024,Sistem Informasi,Lulus,Bandung,2024-08-01
2430018,Wis Nugroho,2024,Sistem Informasi,aktif,Yogyakarta,2024-08-01
2430019,Suk Kusuma,2024,Sistem Informasi,cuti,Surabaya,2024-08-01
2430020,Dob Kusuma,2024,Sistem Informasi,do,Medan,2024-08-01
2430021,Gug Maulana,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430022,Naw Nugroho,2024,Sistem Informasi,Aktif,Surabaya,2024-08-01
2430023,Gan Wulandari,2024,Sistem Informasi,aktif,Kupang,2024-08-01
2430024,Aot Lestari,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430025,Tew Nugroho,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430026,Sos Rahmawati,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430027,Sek Kusuma,2024,Sistem Informasi,Aktif,Kupang,2024-08-01
2430028,Ion Lestari,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430029,Per Maulana,2024,Sistem Informasi,AKTIF,Jakarta,2024-08-01
2430030,Iuh Wulandari,2024,Sistem Informasi,do,Bandung,2024-08-01
2430031,Mup Pratama,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430032,Kon Nugroho,2024,Sistem Informasi,AKTIF,Yogyakarta,2024-08-01
2430033,Kas Nugroho,2024,Sistem Informasi,Lulus,Makassar,2024-08-01
2430034,Jap Wulandari,2024,Sistem Informasi,cuti,,2024-08-01
2430035,Rud Anggraini,2024,Sistem Informasi,aktif,Kupang,2024-08-01
2430036,Yey Pratama,2024,Sistem Informasi,Lulus,Makassar,2024-08-01
2430037,Dim Saputra,2024,Sistem Informasi,Aktif,Jakarta,2024-08-01
2430038,Lit Hidayat,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430039,Kim Sari,2024,Sistem Informasi,Aktif,Makassar,2024-08-01
2430040,Bek Maulana,2024,Sistem Informasi,Aktif,Makassar,2024-08-01
2430041,Jab Wulandari,2024,Sistem Informasi,AKTIF,Yogyakarta,2024-08-01
2430042,Bem Anggraini,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430043,Kem Rahmawati,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430044,Rey Saputra,2024,Sistem Informasi,AKTIF,Jakarta,2024-08-01
2430045,Peb Wijaya,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430046,Muw Lestari,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430047,Feb Hidayat,2024,Sistem Informasi,Lulus,Yogyakarta,2024-08-01
2430048,Guh Pratama,2024,Sistem Informasi,cuti,Medan,2024-08-01
2430049,Pub Pratama,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430050,Dol Kusuma,2024,Sistem Informasi,Lulus,,2024-08-01
2430051,Ged Maulana,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430052,Dob Lestari,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430053,Wep Hidayat,2024,Sistem Informasi,lulus,Surabaya,2024-08-01
2430054,Faw Firdaus,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430055,Mal Saputra,2024,Sistem Informasi,Cuti,Medan,2024-08-01
2430056,Ail Firdaus,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430057,Iat Kusuma,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430058,Wat Nugroho,2024,Sistem Informasi,aktif,Makassar,2024-08-01
2430059,Yok Kusuma,2024,Sistem Informasi,Lulus,Kupang,2024-08-01
2430060,Nad Wulandari,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430061,Kum Maulana,2024,Sistem Informasi,Aktif,Jakarta,2024-08-01
2430062,Eib Ramadhan,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430063,Has Sari,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430064,Tey Wulandari,2024,Sistem Informasi,Lulus,Medan,2024-08-01
2430065,Jas Hidayat,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430066,Euh Wulandari,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430067,Iur Lestari,2024,Sistem Informasi,do,Semarang,2024-08-01
2430068,Teg Maulana,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430069,Ban Ramadhan,2024,Sistem Informasi,cuti,Semarang,2024-08-01
2430070,Los Rahmawati,2024,Sistem Informasi,Cuti,Makassar,2024-08-01
2430071,Eom Pratama,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430072,Eum Wulandari,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430073,Lab Wijaya,2024,Sistem Informasi,Cuti,Surabaya,2024-08-01
2430074,Cak Rahmawati,2024,Sistem Informasi,do,Kupang,2024-08-01
2430075,Ril Hidayat,2024,Sistem Informasi,Cuti,Makassar,2024-08-01
2430076,Aib Kusuma,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430077,Gus Kusuma,2024,Sistem Informasi,cuti,Semarang,2024-08-01
2430078,Yip Pratama,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430079,Auk Wulandari,2024,Sistem Informasi,AKTIF,Surabaya,2024-08-01
2430080,Yut Nugroho,2024,Sistem Informasi,do,Jakarta,2024-08-01
2430081,Jun Putra,2024,Sistem Informasi,do,Makassar,2024-08-01
2430082,Eok Maulana,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430083,Muh Firdaus,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430084,Wil Maulana,2024,Sistem Informasi,do,Makassar,2024-08-01
2430085,Ein Wulandari,2024,Sistem Informasi,aktif,Bandung,2024-08-01
2430086,Aer Ramadhan,2024,Sistem Informasi,cuti,Jakarta,2024-08-01
2430087,Wuw Wijaya,,Sistem Informasi,Lulus,Medan,2024-08-01
2430088,Aog Rahmawati,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430089,Eis Rahmawati,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430090,Cir Hidayat,2024,Sistem Informasi,do,Makassar,2024-08-01
2430091,Dum Putra,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430092,Yed Putra,2024,Sistem Informasi,aktif,,2024-08-01
2430093,Hip Putra,2024,Sistem Informasi,do,Kupang,2024-08-01
2430094,Git Nugroho,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430095,Nos Hidayat,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430096,Kew Pratama,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430097,Pib Nugroho,2024,Sistem Informasi,aktif,Kupang,2024-08-01
2430098,Med Sari,2024,Sistem Informasi,cuti,Yogyakarta,2024-08-01
2430099,Ked Lestari,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430100,Pan Anggraini,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430101,Gol Wijaya,2024,Sistem Informasi,AKTIF,Surabaya,2024-08-01
2430102,Hih Ramadhan,2024,Sistem Informasi,Aktif,Medan,2024-08-01
2430103,Sub Pratama,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430104,Ead Putra,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430105,Lik Kusuma,2024,Sistem Informasi,cuti,Surabaya,2024-08-01
2430106,Fen Sari,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430107,Jab Firdaus,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430108,Dig Kusuma,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430109,Tik Pratama,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430110,Sey Kusuma,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430111,Hos Sari,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430112,Sed Putra,2024,Sistem Informasi,cuti,Surabaya,2024-08-01
2430113,Cit Ramadhan,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
